cells,taxagroup,T2Mexp
42563,amphibians,0
42563,birds,0
42563,mammals,0
42564,amphibians,0
42564,birds,0
42564,mammals,0
42565,amphibians,0
42565,birds,0
42565,mammals,0
42566,amphibians,0
42566,birds,0
42566,mammals,0
42567,amphibians,0
42567,birds,0
42567,mammals,0
42568,amphibians,0
42568,birds,0
42568,mammals,0
42569,amphibians,0
42569,birds,0
42569,mammals,0
42570,amphibians,0
42570,birds,0
42570,mammals,0
42571,amphibians,0
42571,birds,0
42571,mammals,0
42572,amphibians,0
42572,birds,0
42572,mammals,0
42573,amphibians,0
42573,birds,0
42573,mammals,0
42574,amphibians,0
42574,birds,0
42574,mammals,0
42575,amphibians,0
42575,birds,0
42575,mammals,0
42576,amphibians,0
42576,birds,0
42576,mammals,0
42577,amphibians,0
42577,birds,0
42577,mammals,0
42578,amphibians,0
42578,birds,0
42578,mammals,0
42579,amphibians,0
42579,birds,0
42579,mammals,0
42580,amphibians,0
42580,birds,0
42580,mammals,0
42581,amphibians,0
42581,birds,0
42581,mammals,0
42582,amphibians,0
42582,birds,0
42582,mammals,0
42583,amphibians,0
42583,birds,0
42583,mammals,0
42584,amphibians,0
42584,birds,0
42584,mammals,0
42585,amphibians,0
42585,birds,0
42585,mammals,0
42586,amphibians,0
42586,birds,0
42586,mammals,0
42587,amphibians,0
42587,birds,0
42587,mammals,0
42588,amphibians,0
42588,birds,0
42588,mammals,0
42589,amphibians,0
42589,birds,0
42589,mammals,0
42590,amphibians,0
42590,birds,0
42590,mammals,0
42591,amphibians,0
42591,birds,0
42591,mammals,0
42592,amphibians,0
42592,birds,0
42592,mammals,0
42593,amphibians,0
42593,birds,0
42593,mammals,0
42594,amphibians,0
42594,birds,0
42594,mammals,0
42595,amphibians,0
42595,birds,0
42595,mammals,0
42596,amphibians,0
42596,birds,0
42596,mammals,0
42597,amphibians,0
42597,birds,0
42597,mammals,0
42598,amphibians,0
42598,birds,0
42598,mammals,0
42599,amphibians,0
42599,birds,0
42599,mammals,0
42600,amphibians,0
42600,birds,0
42600,mammals,0
42601,amphibians,0
42601,birds,0
42601,mammals,0
42602,amphibians,0
42602,birds,0
42602,mammals,0
42603,amphibians,0
42603,birds,0
42603,mammals,0
42604,amphibians,0
42604,birds,0
42604,mammals,0
42605,amphibians,0
42605,birds,0
42605,mammals,0
42606,amphibians,0
42606,birds,0
42606,mammals,0
42607,amphibians,0
42607,birds,0
42607,mammals,0
42607,reptiles,0
42608,amphibians,0
42608,birds,0
42608,mammals,0
42608,reptiles,0
42609,amphibians,0
42609,birds,0
42609,mammals,0
42609,reptiles,0
42610,amphibians,0
42610,birds,0
42610,mammals,0
42610,reptiles,0
42611,amphibians,0
42611,birds,0
42611,mammals,0
42611,reptiles,0
42612,amphibians,0
42612,birds,0
42612,mammals,0
42612,reptiles,0
42613,amphibians,0
42613,birds,0
42613,mammals,0
42613,reptiles,0
42614,amphibians,0
42614,birds,0
42614,mammals,0
42614,reptiles,0
42615,amphibians,0
42615,birds,0
42615,mammals,0
42615,reptiles,0
42616,amphibians,0
42616,birds,0
42616,mammals,0
42616,reptiles,0
42617,amphibians,0
42617,birds,0
42617,mammals,0
42617,reptiles,0
42618,amphibians,0
42618,birds,0
42618,mammals,0
42619,amphibians,0
42619,birds,0
42619,mammals,0
42620,amphibians,0
42620,birds,0
42620,mammals,0
42621,amphibians,0
42621,birds,0
42621,mammals,0
42622,amphibians,0
42622,birds,0
42622,mammals,0
42623,amphibians,0
42623,birds,0
42623,mammals,0
42624,amphibians,0
42624,birds,0
42624,mammals,0
42625,amphibians,0
42625,birds,0
42625,mammals,0
42626,amphibians,0
42626,birds,0
42626,mammals,0
42627,amphibians,0
42627,birds,0
42627,mammals,0
42628,amphibians,0
42628,birds,0
42628,mammals,0
42629,amphibians,0
42629,birds,0
42629,mammals,0
42630,amphibians,0
42630,birds,0
42630,mammals,0
42631,amphibians,0
42631,birds,0
42631,mammals,0
42632,amphibians,0
42632,birds,0
42632,mammals,0
42633,amphibians,0
42633,birds,0
42633,mammals,0
42634,amphibians,0
42634,birds,0
42634,mammals,0
42635,amphibians,0
42635,birds,0
42635,mammals,0
42636,amphibians,0
42636,birds,0
42636,mammals,0
42637,amphibians,0
42637,birds,0
42637,mammals,0
42638,amphibians,0
42638,birds,0
42638,mammals,0
42639,amphibians,0
42639,birds,0
42639,mammals,0
42640,amphibians,0
42640,birds,0
42640,mammals,0
42641,amphibians,0
42641,birds,0
42641,mammals,0
42642,amphibians,0
42642,birds,0
42642,mammals,0
42643,amphibians,0
42643,birds,0
42643,mammals,0
42644,amphibians,0
42644,birds,0
42644,mammals,0
42645,amphibians,0
42645,birds,0
42645,mammals,0
42646,amphibians,0
42646,birds,0
42646,mammals,0
42647,birds,0
42647,mammals,0
42648,birds,0
42648,mammals,0
42649,birds,0
42649,mammals,0
42650,birds,0
42650,mammals,0
42651,birds,0
42651,mammals,0
42686,amphibians,0
42686,birds,0
42686,mammals,0
42687,amphibians,0
42687,birds,0
42687,mammals,0
42688,amphibians,0
42688,birds,0
42688,mammals,0
42689,amphibians,0
42689,birds,0
42689,mammals,0
42690,amphibians,0
42690,birds,0
42690,mammals,0
42691,amphibians,0
42691,birds,0
42691,mammals,0
42692,amphibians,0
42692,birds,0
42692,mammals,0
42693,amphibians,0
42693,birds,0
42693,mammals,0
42694,amphibians,0
42694,birds,0
42694,mammals,0
42695,amphibians,0
42695,birds,0
42695,mammals,0
42696,amphibians,0
42696,birds,0
42696,mammals,0
42697,amphibians,0
42697,birds,0
42697,mammals,0
42698,amphibians,0
42698,birds,0
42698,mammals,0
42699,amphibians,0
42699,birds,0
42699,mammals,0
42700,amphibians,0
42700,birds,0
42700,mammals,0
42701,amphibians,0
42701,birds,0
42701,mammals,0
42751,birds,0
42751,mammals,0
42752,birds,0
42752,mammals,0
42753,birds,0
42753,mammals,0
42851,amphibians,0
42851,birds,0
42851,mammals,0
42851,reptiles,0
42852,amphibians,0
42852,birds,0
42852,mammals,0
42852,reptiles,0
42853,amphibians,0
42853,birds,0
42853,mammals,0
42853,reptiles,0
42854,amphibians,0
42854,birds,0
42854,mammals,0
42854,reptiles,0
42855,amphibians,0
42855,birds,0
42855,mammals,0
42855,reptiles,0
42856,amphibians,0
42856,birds,0
42856,mammals,0
42856,reptiles,0
42857,amphibians,0
42857,birds,0
42857,mammals,0
42857,reptiles,0
42858,amphibians,0
42858,birds,0
42858,mammals,0
42858,reptiles,0
42859,amphibians,0
42859,birds,0
42859,mammals,0
42859,reptiles,0
42860,amphibians,0
42860,birds,0
42860,mammals,0
42860,reptiles,0
42861,amphibians,0
42861,birds,0
42861,mammals,0
42861,reptiles,0
42862,amphibians,0
42862,birds,1
42862,mammals,0
42862,reptiles,0
42863,amphibians,0
42863,birds,0
42863,mammals,0
42863,reptiles,0
42864,amphibians,0
42864,birds,0
42864,mammals,0
42864,reptiles,0
42865,amphibians,0
42865,birds,0
42865,mammals,0
42865,reptiles,0
42866,amphibians,0
42866,birds,0
42866,mammals,0
42866,reptiles,0
42867,amphibians,0
42867,birds,0
42867,mammals,0
42867,reptiles,0
42868,amphibians,0
42868,birds,0
42868,mammals,0
42868,reptiles,0
42869,amphibians,0
42869,birds,0
42869,mammals,0
42869,reptiles,0
42870,amphibians,0
42870,birds,0
42870,mammals,0
42870,reptiles,0
42871,amphibians,0
42871,birds,0
42871,mammals,0
42871,reptiles,0
42872,amphibians,0
42872,birds,0
42872,mammals,0
42872,reptiles,0
42873,amphibians,0
42873,birds,0
42873,mammals,0
42873,reptiles,0
42874,amphibians,0
42874,birds,0
42874,mammals,0
42874,reptiles,0
42875,amphibians,0
42875,birds,0
42875,mammals,0
42875,reptiles,0
42876,amphibians,0
42876,birds,0
42876,mammals,0
42876,reptiles,0
42877,amphibians,0
42877,birds,0
42877,mammals,0
42877,reptiles,0
42886,amphibians,0
42886,birds,0
42886,mammals,0
42886,reptiles,0
42887,amphibians,0
42887,birds,0
42887,mammals,0
42887,reptiles,0
42888,amphibians,0
42888,birds,0
42888,mammals,0
42888,reptiles,0
42889,amphibians,0
42889,birds,0
42889,mammals,0
42889,reptiles,0
42890,amphibians,0
42890,birds,0
42890,mammals,0
42890,reptiles,0
42891,amphibians,0
42891,birds,0
42891,mammals,0
42891,reptiles,0
42898,amphibians,0
42898,birds,0
42898,mammals,0
42898,reptiles,0
42899,amphibians,0
42899,birds,0
42899,mammals,0
42899,reptiles,0
42900,amphibians,0
42900,birds,0
42900,mammals,0
42900,reptiles,0
42901,amphibians,0
42901,birds,0
42901,mammals,0
42901,reptiles,0
42902,amphibians,0
42902,birds,0
42902,mammals,0
42902,reptiles,0
42903,amphibians,0
42903,birds,0
42903,mammals,0
42903,reptiles,0
42904,amphibians,0
42904,birds,0
42904,mammals,0
42904,reptiles,0
42905,amphibians,0
42905,birds,0
42905,mammals,0
42905,reptiles,0
42906,amphibians,0
42906,birds,0
42906,mammals,0
42906,reptiles,0
42907,amphibians,0
42907,birds,0
42907,mammals,0
42907,reptiles,0
42908,amphibians,0
42908,birds,0
42908,mammals,0
42908,reptiles,0
42909,amphibians,0
42909,birds,0
42909,mammals,0
42909,reptiles,0
42910,amphibians,0
42910,birds,0
42910,mammals,0
42910,reptiles,0
42911,amphibians,0
42911,birds,0
42911,mammals,0
42911,reptiles,0
42912,amphibians,0
42912,birds,0
42912,mammals,0
42912,reptiles,0
42913,amphibians,0
42913,birds,0
42913,mammals,0
42913,reptiles,0
42914,amphibians,0
42914,birds,0
42914,mammals,0
42914,reptiles,0
42915,amphibians,0
42915,birds,0
42915,mammals,0
42915,reptiles,0
42916,amphibians,0
42916,birds,0
42916,mammals,0
42916,reptiles,0
42917,amphibians,0
42917,birds,0
42917,mammals,0
42917,reptiles,0
42918,amphibians,0
42918,birds,0
42918,mammals,0
42918,reptiles,0
42919,amphibians,0
42919,birds,0
42919,mammals,0
42919,reptiles,0
42920,amphibians,0
42920,birds,0
42920,mammals,0
42920,reptiles,0
42921,amphibians,0
42921,birds,0
42921,mammals,0
42921,reptiles,0
42922,amphibians,0
42922,birds,0
42922,mammals,0
42922,reptiles,0
42923,amphibians,0
42923,birds,0
42923,mammals,0
42923,reptiles,0
42924,amphibians,0
42924,birds,0
42924,mammals,0
42924,reptiles,0
42925,amphibians,0
42925,birds,0
42925,mammals,0
42925,reptiles,0
42926,amphibians,0
42926,birds,0
42926,mammals,0
42926,reptiles,0
42927,amphibians,0
42927,birds,0
42927,mammals,0
42927,reptiles,0
42928,amphibians,0
42928,birds,0
42928,mammals,0
42928,reptiles,0
42929,amphibians,0
42929,birds,0
42929,mammals,0
42929,reptiles,0
42930,amphibians,0
42930,birds,0
42930,mammals,0
42930,reptiles,0
42931,amphibians,0
42931,birds,0
42931,mammals,0
42931,reptiles,0
42932,amphibians,0
42932,birds,0
42932,mammals,0
42932,reptiles,0
42933,amphibians,0
42933,birds,0
42933,mammals,0
42933,reptiles,0
42934,amphibians,0
42934,birds,0
42934,mammals,0
42934,reptiles,0
42935,amphibians,0
42935,birds,0
42935,mammals,0
42935,reptiles,0
42936,amphibians,0
42936,birds,0
42936,mammals,0
42936,reptiles,0
42937,amphibians,0
42937,birds,0
42937,mammals,0
42937,reptiles,0
42938,amphibians,0
42938,birds,0
42938,mammals,0
42938,reptiles,0
42939,amphibians,0
42939,birds,0
42939,mammals,0
42939,reptiles,0
42940,amphibians,0
42940,birds,0
42940,mammals,0
42940,reptiles,0
42941,amphibians,0
42941,birds,0
42941,mammals,0
42941,reptiles,0
42942,amphibians,0
42942,birds,0
42942,mammals,0
42942,reptiles,0
42943,amphibians,0
42943,birds,0
42943,mammals,0
42943,reptiles,0
42944,amphibians,0
42944,birds,0
42944,mammals,0
42944,reptiles,0
42945,amphibians,0
42945,birds,0
42945,mammals,0
42945,reptiles,0
42946,amphibians,0
42946,birds,0
42946,mammals,0
42946,reptiles,0
42947,amphibians,0
42947,birds,0
42947,mammals,0
42947,reptiles,0
42948,amphibians,0
42948,birds,0
42948,mammals,0
42948,reptiles,0
42949,amphibians,0
42949,birds,0
42949,mammals,0
42949,reptiles,0
42950,amphibians,0
42950,birds,0
42950,mammals,0
42950,reptiles,0
42951,amphibians,0
42951,birds,0
42951,mammals,0
42951,reptiles,0
42952,amphibians,0
42952,birds,0
42952,mammals,0
42952,reptiles,0
42953,amphibians,0
42953,birds,0
42953,mammals,0
42953,reptiles,0
42954,amphibians,0
42954,birds,0
42954,mammals,0
42954,reptiles,0
42955,amphibians,0
42955,birds,0
42955,mammals,0
42955,reptiles,0
42956,amphibians,0
42956,birds,0
42956,mammals,0
42956,reptiles,0
42957,amphibians,0
42957,birds,0
42957,mammals,0
42957,reptiles,0
42958,amphibians,0
42958,birds,0
42958,mammals,0
42958,reptiles,0
42959,amphibians,0
42959,birds,0
42959,mammals,0
42959,reptiles,0
42960,amphibians,0
42960,birds,0
42960,mammals,0
42960,reptiles,0
42961,amphibians,0
42961,birds,0
42961,mammals,0
42961,reptiles,0
42962,amphibians,0
42962,birds,0
42962,mammals,0
42962,reptiles,0
42963,amphibians,0
42963,birds,0
42963,mammals,0
42963,reptiles,0
42964,amphibians,0
42964,birds,0
42964,mammals,0
42964,reptiles,0
42965,amphibians,0
42965,birds,0
42965,mammals,0
42965,reptiles,0
42966,amphibians,0
42966,birds,0
42966,mammals,0
42966,reptiles,0
42967,amphibians,0
42967,birds,0
42967,mammals,0
42967,reptiles,0
42968,amphibians,0
42968,birds,0
42968,mammals,0
42968,reptiles,0
42969,amphibians,0
42969,birds,0
42969,mammals,0
42969,reptiles,0
42970,amphibians,0
42970,birds,0
42970,mammals,0
42970,reptiles,0
42971,amphibians,0
42971,birds,0
42971,mammals,0
42971,reptiles,0
42972,amphibians,0
42972,birds,0
42972,mammals,0
42972,reptiles,0
42973,amphibians,0
42973,birds,0
42973,mammals,0
42973,reptiles,0
42974,amphibians,0
42974,birds,0
42974,mammals,0
42974,reptiles,0
42975,amphibians,0
42975,birds,0
42975,mammals,0
42975,reptiles,0
42976,amphibians,0
42976,birds,0
42976,mammals,0
42976,reptiles,0
42977,amphibians,0
42977,birds,0
42977,mammals,0
42977,reptiles,0
42978,amphibians,0
42978,birds,0
42978,mammals,0
42978,reptiles,0
42979,amphibians,0
42979,birds,0
42979,mammals,0
42979,reptiles,0
42980,amphibians,0
42980,birds,0
42980,mammals,0
42980,reptiles,0
42981,amphibians,0
42981,birds,0
42981,mammals,0
42981,reptiles,0
42982,amphibians,0
42982,birds,0
42982,mammals,0
42982,reptiles,0
42983,amphibians,0
42983,birds,0
42983,mammals,0
42983,reptiles,0
42984,amphibians,0
42984,birds,0
42984,mammals,0
42984,reptiles,0
42985,amphibians,0
42985,birds,0
42985,mammals,0
42985,reptiles,0
42986,amphibians,0
42986,birds,0
42986,mammals,0
42986,reptiles,0
42987,amphibians,0
42987,birds,0
42987,mammals,0
42987,reptiles,0
42988,amphibians,0
42988,birds,0
42988,mammals,0
42988,reptiles,0
42989,amphibians,0
42989,birds,0
42989,mammals,0
42989,reptiles,0
42990,amphibians,0
42990,birds,0
42990,mammals,0
42990,reptiles,0
42991,amphibians,0
42991,birds,0
42991,mammals,0
42991,reptiles,0
42992,amphibians,0
42992,birds,0
42992,mammals,0
42992,reptiles,0
42993,amphibians,0
42993,birds,0
42993,mammals,0
42993,reptiles,0
42994,amphibians,0
42994,birds,0
42994,mammals,0
42994,reptiles,0
42995,amphibians,0
42995,birds,0
42995,mammals,0
42995,reptiles,0
42996,amphibians,0
42996,birds,0
42996,mammals,0
42996,reptiles,0
42997,amphibians,0
42997,birds,0
42997,mammals,0
42997,reptiles,0
42998,amphibians,0
42998,birds,0
42998,mammals,0
42998,reptiles,0
42999,amphibians,0
42999,birds,0
42999,mammals,0
42999,reptiles,0
43000,amphibians,0
43000,birds,0
43000,mammals,0
43000,reptiles,0
43001,amphibians,0
43001,birds,0
43001,mammals,0
43001,reptiles,0
43002,amphibians,0
43002,birds,0
43002,mammals,0
43002,reptiles,0
43003,amphibians,0
43003,birds,0
43003,mammals,0
43003,reptiles,0
43004,amphibians,0
43004,birds,0
43004,mammals,0
43004,reptiles,0
43005,amphibians,0
43005,birds,0
43005,mammals,0
43005,reptiles,0
43006,amphibians,0
43006,birds,0
43006,mammals,0
43006,reptiles,0
43007,amphibians,0
43007,birds,0
43007,mammals,0
43007,reptiles,0
43008,amphibians,0
43008,birds,0
43008,mammals,0
43008,reptiles,0
43009,amphibians,0
43009,birds,0
43009,mammals,0
43009,reptiles,0
43010,amphibians,0
43010,birds,0
43010,mammals,0
43010,reptiles,0
43011,amphibians,0
43011,birds,0
43011,mammals,0
43011,reptiles,0
43012,amphibians,0
43012,birds,0
43012,mammals,0
43012,reptiles,0
43013,amphibians,0
43013,birds,0
43013,mammals,0
43013,reptiles,0
43014,amphibians,0
43014,birds,0
43014,mammals,0
43014,reptiles,0
43015,amphibians,0
43015,birds,0
43015,mammals,0
43015,reptiles,0
43016,amphibians,0
43016,birds,0
43016,mammals,0
43016,reptiles,0
43017,amphibians,0
43017,birds,0
43017,mammals,0
43017,reptiles,0
43018,amphibians,0
43018,birds,0
43018,mammals,0
43018,reptiles,0
43019,amphibians,0
43019,birds,0
43019,mammals,0
43019,reptiles,0
43020,amphibians,0
43020,birds,0
43020,mammals,0
43020,reptiles,0
43021,amphibians,0
43021,birds,0
43021,mammals,0
43021,reptiles,0
43022,amphibians,0
43022,birds,0
43022,mammals,0
43022,reptiles,0
43023,amphibians,0
43023,birds,0
43023,mammals,0
43023,reptiles,0
43024,amphibians,0
43024,birds,0
43024,mammals,0
43024,reptiles,0
43025,amphibians,0
43025,birds,0
43025,mammals,0
43025,reptiles,0
43026,amphibians,0
43026,birds,0
43026,mammals,0
43026,reptiles,0
43027,amphibians,0
43027,birds,0
43027,mammals,0
43027,reptiles,0
43028,amphibians,0
43028,birds,0
43028,mammals,0
43028,reptiles,0
43029,amphibians,0
43029,birds,0
43029,mammals,0
43029,reptiles,0
43030,amphibians,0
43030,birds,0
43030,mammals,0
43030,reptiles,0
43031,amphibians,0
43031,birds,0
43031,mammals,0
43031,reptiles,0
43032,amphibians,0
43032,birds,0
43032,mammals,0
43032,reptiles,0
43033,amphibians,0
43033,birds,0
43033,mammals,0
43033,reptiles,0
43034,amphibians,0
43034,birds,0
43034,mammals,0
43034,reptiles,0
43035,amphibians,0
43035,birds,0
43035,mammals,0
43035,reptiles,0
43036,amphibians,0
43036,birds,0
43036,mammals,0
43036,reptiles,0
43037,amphibians,0
43037,birds,0
43037,mammals,0
43037,reptiles,0
43038,amphibians,0
43038,birds,0
43038,mammals,0
43038,reptiles,0
43039,amphibians,0
43039,birds,0
43039,mammals,0
43039,reptiles,0
43040,amphibians,0
43040,birds,0
43040,mammals,0
43040,reptiles,0
43041,amphibians,0
43041,birds,0
43041,mammals,0
43041,reptiles,0
43042,amphibians,0
43042,birds,0
43042,mammals,0
43042,reptiles,0
43043,amphibians,0
43043,birds,0
43043,mammals,0
43043,reptiles,0
43044,amphibians,0
43044,birds,0
43044,mammals,0
43044,reptiles,0
43045,amphibians,0
43045,birds,0
43045,mammals,0
43045,reptiles,0
43046,amphibians,0
43046,birds,0
43046,mammals,0
43046,reptiles,0
43047,amphibians,0
43047,birds,0
43047,mammals,0
43047,reptiles,0
43048,amphibians,0
43048,birds,0
43048,mammals,0
43048,reptiles,0
43049,amphibians,0
43049,birds,0
43049,mammals,0
43049,reptiles,0
43050,amphibians,0
43050,birds,0
43050,mammals,0
43050,reptiles,0
43051,amphibians,0
43051,birds,0
43051,mammals,0
43051,reptiles,0
43052,amphibians,0
43052,birds,0
43052,mammals,0
43052,reptiles,0
43053,amphibians,0
43053,birds,0
43053,mammals,0
43053,reptiles,0
43054,amphibians,0
43054,birds,0
43054,mammals,0
43054,reptiles,0
43055,amphibians,0
43055,birds,0
43055,mammals,0
43055,reptiles,0
43056,amphibians,0
43056,birds,0
43056,mammals,0
43056,reptiles,0
43057,amphibians,0
43057,birds,0
43057,mammals,0
43057,reptiles,0
43058,amphibians,0
43058,birds,0
43058,mammals,0
43058,reptiles,0
43059,amphibians,0
43059,birds,0
43059,mammals,0
43059,reptiles,0
43060,amphibians,0
43060,birds,0
43060,mammals,0
43060,reptiles,0
43061,amphibians,0
43061,birds,0
43061,mammals,0
43061,reptiles,0
43062,amphibians,0
43062,birds,0
43062,mammals,0
43062,reptiles,0
43063,amphibians,0
43063,birds,0
43063,mammals,0
43063,reptiles,0
43064,amphibians,0
43064,birds,0
43064,mammals,0
43064,reptiles,0
43065,amphibians,0
43065,birds,0
43065,mammals,0
43065,reptiles,0
43066,amphibians,0
43066,birds,0
43066,mammals,0
43066,reptiles,0
43067,amphibians,0
43067,birds,0
43067,mammals,0
43067,reptiles,0
43068,amphibians,0
43068,birds,0
43068,mammals,0
43068,reptiles,0
43069,amphibians,0
43069,birds,0
43069,mammals,0
43069,reptiles,0
43070,amphibians,0
43070,birds,0
43070,mammals,0
43070,reptiles,0
43071,amphibians,0
43071,birds,0
43071,mammals,0
43071,reptiles,0
43072,amphibians,0
43072,birds,0
43072,mammals,0
43072,reptiles,0
43073,amphibians,0
43073,birds,0
43073,mammals,0
43073,reptiles,0
43074,amphibians,0
43074,birds,0
43074,mammals,0
43074,reptiles,0
43075,amphibians,0
43075,birds,0
43075,mammals,0
43075,reptiles,0
43076,amphibians,0
43076,birds,0
43076,mammals,0
43076,reptiles,0
43077,amphibians,0
43077,birds,0
43077,mammals,0
43077,reptiles,0
43078,amphibians,0
43078,birds,0
43078,mammals,0
43078,reptiles,0
43079,amphibians,0
43079,birds,0
43079,mammals,0
43079,reptiles,0
43080,amphibians,0
43080,birds,1
43080,mammals,0
43080,reptiles,0
43081,amphibians,0
43081,birds,1
43081,mammals,0
43081,reptiles,0
43082,amphibians,0
43082,birds,1
43082,mammals,0
43082,reptiles,0
43083,amphibians,0
43083,birds,1
43083,mammals,0
43083,reptiles,0
43084,amphibians,0
43084,birds,0
43084,mammals,0
43084,reptiles,0
43085,amphibians,0
43085,birds,0
43085,mammals,0
43085,reptiles,0
43086,amphibians,0
43086,birds,1
